date,return_1d,volatility_10d,vol_threshold,decision
2019-02-28,-0.04296147787484052,2.9304799999999847,6.907490499999968,neutral
2019-03-01,-0.18624641833810238,2.1116689999999894,6.81185249999999,neutral
2019-03-04,0.6243720396153327,0.8662209999999885,6.81185249999999,bull
2019-03-05,-0.3637401041295338,0.6837239999999861,6.799504999999993,neutral
2019-03-06,-0.13600572655690604,0.5528009999999913,6.796950499999981,neutral
2019-03-07,-0.6056913482904444,0.7966649999999985,6.784551999999967,neutral
2019-03-08,-0.836548516208125,2.0544440000000064,6.721643999999991,neutral
2019-03-11,-0.19999272753718458,3.617564000000015,6.622874000000014,neutral
2019-03-12,1.450120236099985,3.4451960000000184,6.506256500000011,bull
2019-03-13,0.37710099123689533,3.4883250000000223,6.3666469999999755,bull
2019-03-14,0.6619199255787205,4.352029000000012,6.27894699999996,bull
2019-03-15,-0.06397952655148574,5.064781000000029,6.205546499999992,neutral
2019-03-18,0.05335040546307342,5.458784000000025,6.118036499999971,bull
2019-03-19,0.3625893142796139,6.6439690000000216,6.118036499999971,neutral
2019-03-20,0.024793681153257956,7.693121000000012,6.205546499999992,neutral
2019-03-21,-0.30099150141641856,7.610409000000013,6.27894699999996,bear
2019-03-22,1.1294619072988836,6.9008490000000275,6.27894699999996,neutral
2019-03-25,-1.9246303515611345,2.967780000000002,6.1737189999999575,neutral
2019-03-26,-0.07520143240822902,2.6689799999999915,6.072436999999951,neutral
2019-03-27,0.7454128440366915,2.3310809999999944,6.044906999999975,bull
2019-03-28,-0.5229083665338742,2.6161840000000027,5.959325000000001,neutral
2019-03-29,0.37904523511532356,2.642869000000005,5.885522499999995,bull
2019-04-01,0.6305439777706667,2.7897040000000093,5.853541999999978,bull
2019-04-02,1.1859246672330663,4.5950039999999985,5.802044499999983,bull
2019-04-03,0.04898016303398636,6.2589810000000226,5.802044499999983,neutral
2019-04-04,0.15735916354862,7.923060000000032,5.802044499999983,neutral
2019-04-05,0.26534459884085987,9.54618500000003,5.802044499999983,neutral
2019-04-08,0.4840169928267937,10.811841000000017,5.802044499999983,neutral
2019-04-09,0.07623800117823311,10.286316000000053,5.802044499999983,neutral
2019-04-10,-0.512483119221586,9.337389000000053,5.802044499999983,bear
2019-04-11,0.3410949845115096,6.308205000000028,5.802044499999983,neutral
2019-04-12,-0.027749835235367483,3.203204999999987,5.778018999999974,neutral
2019-04-15,0.6765899864682161,1.7148210000000077,5.749144999999968,bull
2019-04-16,-0.06548111386820984,1.7313810000000047,5.697492999999977,neutral
2019-04-17,0.06552401972617779,1.5373840000000167,5.657472499999979,bull
2019-04-18,-0.24469258340227332,1.099549000000016,5.550772000000002,neutral
2019-04-22,0.19692520297114985,0.9001810000000103,5.442160000000017,bull
2019-04-23,0.08620095165850632,0.9824610000000034,5.410025999999991,bull
2019-04-24,0.8991628483825451,2.101076,5.389459999999972,bull
2019-04-25,-0.22193389784211187,1.955444000000006,5.389459999999972,neutral
2019-04-26,-0.061595318755776896,1.8185800000000154,5.343859999999983,neutral
2019-04-29,0.4656736860126737,1.8289800000000116,5.229635999999999,bull
2019-04-30,0.15677720595752684,2.3999490000000145,5.134467999999986,bull
2019-05-01,0.05104297818762625,2.692764000000012,5.0888805,bull
2019-05-02,-0.7516495476498128,2.384709000000021,4.9906085000000155,neutral
2019-05-03,-0.21589390356738816,1.7714240000000134,4.9906085000000155,neutral
2019-05-06,0.978776014836172,1.4911249999999956,4.9906085000000155,bull
2019-05-07,-0.41152263374484904,0.9007999999999863,4.9906085000000155,neutral
2019-05-08,-1.6699678983675932,3.0565249999999815,4.9906085000000155,neutral
2019-05-09,-0.1389226548119453,5.143325000000005,5.0888805,bear
2019-05-10,-0.302577122387211,7.55858399999998,5.128152499999988,bear
2019-05-13,0.5023372636572935,7.883024999999952,5.149640500000003,neutral
2019-05-14,-2.5130163137799406,15.115283999999923,5.149640500000003,bear
2019-05-15,0.9043651641387038,15.652655999999965,5.149640500000003,neutral
2019-05-16,0.585744530698668,15.192980999999957,5.149640500000003,neutral
2019-05-17,0.9261208166701699,13.900508999999953,5.149640500000003,neutral
2019-05-20,-0.646506777893644,9.092159999999994,5.149640500000003,bear
2019-05-21,-0.6612090680100708,5.1210610000000045,5.1321930000000044,neutral
2019-05-22,0.9015671773199516,4.670068999999998,5.1321930000000044,bull
2019-05-23,-0.30714460228264123,4.246749000000008,5.1321930000000044,neutral
2019-05-24,-1.2218604488324087,4.920229000000006,5.1321930000000044,neutral
2019-05-28,0.22683774012900912,4.082860999999991,5.1321930000000044,bull
2019-05-29,-0.9300516302425899,4.629064000000019,5.1321930000000044,neutral
2019-05-30,-0.6710690701409944,7.937401000000021,5.149640500000003,bear
2019-05-31,0.27311603837998744,9.693940000000026,5.229635999999999,neutral
2019-06-03,-1.347525355696517,12.412381000000021,5.348915999999987,bear
2019-06-04,-0.25429578232280625,15.091260000000016,5.410025999999991,bear
2019-06-05,2.170666860909779,14.00985600000001,5.442160000000017,neutral
2019-06-06,0.866217516843121,10.868461,5.619666500000005,neutral
2019-06-07,0.6502685891998982,10.017960000000013,5.802044499999983,neutral
2019-06-10,1.0007022471909992,15.053549000000004,5.855520499999997,neutral
2019-06-11,0.4588910133843387,21.19960000000008,5.855520499999997,neutral
2019-06-12,-0.024223967885957026,26.21772500000006,5.855520499999997,bear
2019-06-13,-0.17653167185877153,27.69322100000005,5.855520499999997,bear
2019-06-14,0.4126356669787433,29.10797600000003,5.855520499999997,neutral
2019-06-17,-0.11050486912079328,21.842969000000018,5.855520499999997,bear
2019-06-18,0.03802807163106328,9.023209000000033,6.073241000000019,neutral
2019-06-19,1.04710232574212,6.246815999999994,6.252898500000008,bull
2019-06-20,0.22571819425445455,4.786355999999986,6.252898500000008,bull
2019-06-21,0.9554357469460216,5.9786240000000275,6.252898500000008,bull
2019-06-24,-0.6286757250050745,6.186269000000019,6.252898500000008,neutral
2019-06-25,-0.12244897959184137,6.272664000000029,6.260105,bear
2019-06-26,-0.98079280751941,5.636916000000022,6.260105,neutral
2019-06-27,-0.09973861604070836,4.677620000000007,6.260105,neutral
2019-06-28,0.3545977209350269,4.1415560000000005,6.260105,bull
2019-07-01,0.5145797598627788,3.326983999999996,6.252898500000008,bull
2019-07-02,0.9078498293515443,3.068465000000012,6.216542500000006,bull
2019-07-03,0.2604342826219244,4.018336000000009,6.216542500000006,bull
2019-07-05,0.7995142192085837,6.549676000000015,6.252898500000008,neutral
2019-07-08,-0.11378848728247383,8.11903599999999,6.260105,bear
2019-07-09,-0.5494873684915856,8.681343999999985,6.266946500000003,bear
2019-07-10,0.12465467286571139,9.166628999999979,6.290434500000028,neutral
2019-07-11,0.47780880917931823,8.198723999999974,6.428940500000021,neutral
2019-07-12,0.2344194769096777,5.995795999999999,6.290434500000028,bull
2019-07-15,0.44769636831378,4.238080999999979,6.266946500000003,bull
2019-07-16,0.033261267254289954,2.679555999999978,6.260105,bull
2019-07-17,-0.3458021612635147,2.043300999999988,6.252898500000008,neutral
2019-07-18,-0.6573020586566917,1.6100839999999903,6.216542500000006,neutral
2019-07-19,0.366091220527969,1.6101409999999905,6.091032500000009,bull
2019-07-22,-0.5554997824850143,1.8494359999999834,6.091032500000009,neutral
2019-07-23,0.24565063768212178,1.5530839999999848,6.091032500000009,bull
2019-07-24,0.7150050352467257,1.3724599999999816,6.091032500000009,bull
2019-07-25,0.46995300469953843,1.8329009999999866,6.091032500000009,bull
2019-07-26,-0.47770700636942603,1.8698159999999873,6.091032500000009,neutral
2019-07-29,0.669999999999997,2.3702959999999904,6.091032500000009,bull
2019-07-30,-0.18211317506043223,2.584928999999984,6.091032500000009,neutral
2019-07-31,-0.24547203609100787,2.6930999999999914,6.091032500000009,neutral
2019-08-01,-1.094040968342651,2.825128999999991,6.091032500000009,neutral
2019-08-02,-0.8707931277947859,4.9514000000000085,6.091032500000009,neutral
2019-08-05,-0.752950752950743,8.752925000000003,6.216542500000006,bear
2019-08-06,-3.007313239013058,29.256221,6.252898500000008,bear
2019-08-07,1.402297230639144,36.37530399999999,6.260105,neutral
2019-08-08,0.059068797776239024,38.62614099999996,6.266946500000003,neutral
2019-08-09,1.962009931590088,35.73982899999995,6.290434500000028,neutral
2019-08-12,-0.6811525100469995,29.286599999999975,6.428940500000021,bear
2019-08-13,-1.217337631163847,23.275829000000027,6.596822500000018,bear
2019-08-14,1.5551775610094833,14.791283999999987,6.656916500000017,neutral
2019-08-15,-2.9567595282857746,13.95918900000001,6.721643999999991,bear
2019-08-16,0.26417752729834454,12.790396000000062,6.784551999999967,neutral
2019-08-19,1.4754962234323015,11.08522500000006,6.796950499999981,neutral
2019-08-20,1.2047775662108227,10.003604000000038,6.849535000000012,neutral
2019-08-21,-0.7662573119419865,9.86368500000004,6.956864500000007,bear
2019-08-22,0.8135406253231803,10.420101000000043,7.050294499999987,neutral
2019-08-23,-0.030774491366036924,9.603621000000048,7.220344999999977,bear
2019-08-26,-2.568750855110135,11.111300000000018,7.379152999999972,bear
2019-08-27,1.1058451816745574,11.124901000000017,7.481954499999979,neutral
2019-08-28,-0.39236111111110955,9.999125000000003,7.584496499999997,bear
2019-08-29,0.7041517063478167,7.714203999999984,7.651765000000013,neutral
2019-08-30,1.2773027796046932,6.5794209999999556,7.651765000000013,bull
2019-09-03,-0.044432292022693096,7.114380999999959,7.651765000000013,neutral
2019-09-04,-0.5847153359548571,6.628635999999965,7.651765000000013,neutral
2019-09-05,1.135034738942014,8.16084099999998,7.703662499999998,neutral
2019-09-06,1.2855393823969434,13.040559999999974,7.798614499999967,neutral
2019-09-09,0.0772278557518025,17.66140899999998,7.903042499999993,neutral
2019-09-10,0.050327126321079434,16.135504,7.930230500000027,neutral
2019-09-11,-0.023474178403753584,15.719160999999996,8.028218500000005,bear
2019-09-12,0.711099184919332,13.348225000000014,8.139938499999985,neutral
2019-09-13,0.3463780183180751,11.748625000000017,8.179782499999977,neutral
2019-09-16,-0.0663812273889095,11.841383999999982,8.202416499999977,bear
2019-09-17,-0.308877744196071,9.85760099999998,8.443726499999983,bear
2019-09-18,0.25319829424306733,4.449984999999993,8.443726499999983,bull
2019-09-19,0.059816562541541544,1.9394490000000157,8.443726499999983,bull
2019-09-20,-0.006642311524423332,1.6695210000000063,8.443726499999983,neutral
2019-09-23,-0.929985385943939,1.5833400000000206,8.443726499999983,neutral
2019-09-24,-0.023467882526482894,1.5796490000000234,8.443726499999983,neutral
2019-09-25,-0.784681935548766,2.907625000000018,8.443726499999983,neutral
2019-09-26,0.5914759860749653,3.306596000000016,8.443726499999983,bull
2019-09-27,-0.20831933337813474,3.4803410000000086,8.443726499999983,neutral
2019-09-30,-0.5387205387205464,4.167124000000033,8.443726499999983,neutral
2019-10-01,0.4637779282329061,4.119325000000027,8.443726499999983,bull
2019-10-02,-1.1894733295144297,5.288220999999999,8.443726499999983,neutral
2019-10-03,-1.7664711499113375,11.091020999999955,8.691024499999985,bear
2019-10-04,0.8192737624106137,10.813860999999946,8.701353000000006,neutral
2019-10-07,1.3532125886646948,9.694203999999957,8.70486250000003,neutral
2019-10-08,-0.43145914727366685,8.455308999999978,8.70486250000003,neutral
2019-10-09,-1.5524771393476224,10.824661000000003,8.730324500000016,bear
2019-10-10,0.9496412851349979,9.153975999999998,8.888067000000017,neutral
2019-10-11,0.676348405259734,7.276983999999999,8.888067000000017,bull
2019-10-14,1.0366934933842462,7.868343999999991,8.730324500000016,bull
2019-10-15,-0.11138112596192254,7.232515999999999,8.70486250000003,neutral
2019-10-16,0.9900321000168971,10.995523999999996,8.70486250000003,neutral
2019-10-17,-0.16059957173448147,10.38959999999999,8.70486250000003,bear
2019-10-18,0.2949061662198376,11.039923999999994,8.70486250000003,neutral
2019-10-21,-0.43771718791765085,11.802296000000023,8.70486250000003,bear
2019-10-22,0.6779205960331516,13.048169000000035,8.70486250000003,neutral
2019-10-23,-0.3266775559185367,7.319801000000007,8.701353000000006,neutral
2019-10-24,0.29096016855623713,4.078135999999994,8.691024499999985,bull
2019-10-25,0.16339869281046054,2.025409000000015,8.691024499999985,bull
2019-10-28,0.40949495622066723,2.1030810000000173,8.568326499999982,bull
2019-10-29,0.5636604774535771,2.2860960000000183,8.330708999999981,bull
2019-10-30,-0.02967359050446153,3.117889000000005,8.202416499999977,neutral
2019-10-31,0.3067181161571211,3.9008249999999856,8.179782499999977,bull
2019-11-01,-0.26632471887946413,4.085099999999968,8.139938499999985,neutral
2019-11-04,0.9263838064154558,4.683960999999977,8.028218500000005,bull
2019-11-05,0.40177696478735814,6.4758249999999915,7.930230500000027,bull
2019-11-06,-0.11061587012396519,6.129360999999969,7.903042499999993,neutral
2019-11-07,0.022799075008973074,5.395808999999986,7.875684499999972,bull
2019-11-08,0.3516769781829971,4.654639999999999,7.791273999999987,bull
2019-11-11,0.24660912453760495,4.30672400000002,7.703662499999998,bull
2019-11-12,-0.19097559396645788,4.0022090000000405,7.651765000000013,neutral
2019-11-13,0.210799416247763,3.3496760000000294,7.584496499999997,bull
2019-11-14,0.032362459546932926,2.7683640000000294,7.481954499999979,bull
2019-11-15,0.1455839534131312,1.1200640000000148,7.379152999999972,bull
2019-11-18,0.7236310773703793,1.8054090000000156,7.336390999999987,bull
2019-11-19,0.07376759998715846,2.569403999999999,7.298392500000003,bull
2019-11-20,-0.028844304852245047,2.695823999999983,7.254749999999999,neutral
2019-11-21,-0.3718783060302071,2.0759609999999857,7.173448499999979,neutral
2019-11-22,-0.1608906908646266,1.723795999999986,7.101044999999973,neutral
2019-11-25,0.22238695329873912,1.5933039999999816,7.050294499999987,bull
2019-11-26,0.7750192950861928,1.8292439999999945,6.956864500000007,bull
2019-11-27,0.22656923126016512,2.2458039999999864,6.849535000000012,bull
2019-11-29,0.44574630667346987,2.9948160000000157,6.796950499999981,bull
2019-12-02,-0.37086344617725875,2.6806560000000257,6.73277199999999,neutral
2019-12-03,-0.8494798129235519,2.7039210000000313,6.656916500000017,neutral
2019-12-04,-0.670645616737253,3.4817240000000202,6.636302499999993,neutral
2019-12-05,0.6170247132934802,3.530369000000024,6.60402849999996,bull
2019-12-06,0.17979836897193935,3.316244000000021,6.564548499999985,bull
2019-12-09,0.9134029869880209,3.34016400000002,6.512750500000003,bull
2019-12-10,-0.3144154730523737,3.048164000000013,6.3920150000000096,neutral
2019-12-11,-0.1115075825156183,3.060196000000011,6.290434500000028,neutral
2019-12-12,0.28386438299366673,3.1384640000000186,6.266946500000003,bull
2019-12-13,0.8619044590038736,4.163609000000009,6.260105,bull
2019-12-16,0.059912338788508726,5.598476000000006,6.252898500000008,bull
2019-12-17,0.6870036556157844,8.105816000000008,6.252898500000008,neutral
2019-12-18,0.021909233176836677,7.486580000000027,6.252898500000008,neutral
2019-12-19,0.0062584097380798615,7.077641,6.252898500000008,neutral
2019-12-20,0.4099001846115342,6.781048999999977,6.252898500000008,neutral
2019-12-23,-0.05297600498596419,7.292041,6.252898500000008,bear
2019-12-24,0.15277647865806412,6.596209000000021,6.252898500000008,neutral
2019-12-26,0.0031131311873454034,4.4463690000000025,6.216542500000006,bull
2019-12-27,0.5323288609407526,2.9008410000000167,6.157814999999994,bull
2019-12-30,-0.02477240354244878,2.5518840000000207,6.062578499999984,neutral
2019-12-31,-0.5513225546676669,1.3682360000000147,5.9872100000000135,neutral
2020-01-02,0.24293011087580343,1.1794360000000164,5.8077700000000245,bull
2020-01-03,0.9351892127011716,1.981856000000014,5.617696000000014,bull
2020-01-06,-0.7572259673099946,1.4917400000000023,5.528630000000016,neutral
2020-01-07,0.3815018144598372,1.5591439999999879,5.427296500000006,bull
2020-01-08,-0.2811766159930689,1.2975439999999918,5.342014999999993,neutral
2020-01-09,0.5329532426486445,1.419960999999991,5.215773000000002,bull
2020-01-10,0.6780705809831988,2.3543689999999784,5.1321930000000044,bull
2020-01-13,-0.2877697841726612,2.8183439999999695,5.117020499999988,neutral
2020-01-14,0.6877283473028182,4.3702849999999644,5.0888805,bull
2020-01-15,-0.15246226558926665,4.1301359999999505,5.008090500000019,neutral
2020-01-16,0.22598870056497453,4.049744999999963,4.935814500000007,bull
2020-01-17,0.8318352174045578,6.696619999999984,4.935814500000007,neutral
2020-01-21,0.3112534751601513,8.018864000000004,4.935814500000007,neutral
2020-01-22,-0.19581262238288216,8.207300000000009,4.935814500000007,bear
2020-01-23,0.012073649260478,6.269189000000027,4.935814500000007,neutral
2020-01-24,0.11468582121085662,5.004936000000041,4.935814500000007,neutral
2020-01-27,-0.8893042324852422,4.278200000000033,4.853292499999997,neutral
2020-01-28,-1.6029443075706367,6.4062090000000165,4.853292499999997,bear
2020-01-29,1.0479134466769664,6.79544100000002,4.853292499999997,neutral
2020-01-30,-0.08259659212578599,7.148440000000013,4.935814500000007,bear
2020-01-31,0.32453615822668613,7.266709000000011,4.978168000000025,neutral
2020-02-03,-1.8157958984374964,11.465619999999976,4.978168000000025,bear
2020-02-04,0.7428589189693178,11.032620999999983,4.978168000000025,neutral
2020-02-05,1.5241268665926193,9.722220999999976,4.978168000000025,neutral
2020-02-06,1.1548045949067074,11.206045000000014,4.978168000000025,neutral
2020-02-07,0.3364777984738342,13.665829000000013,4.978168000000025,neutral
2020-02-10,-0.532966045871019,15.581484,4.978168000000025,bear
2020-02-11,0.7465382299819441,17.072896000000004,4.978168000000025,neutral
2020-02-12,0.17329986853112947,19.876008999999975,4.978168000000025,neutral
2020-02-13,0.64427608423314,23.46376899999999,5.034858500000035,neutral
2020-02-14,-0.1066919566119417,25.34352099999998,5.0929210000000165,bear
2020-02-18,0.16020886489053002,15.931024000000026,5.1321930000000044,neutral
2020-02-19,-0.2577014218009492,6.777425000000025,5.215773000000002,bear
2020-02-20,0.47812787693402925,4.088081,5.1321930000000044,bull
2020-02-21,-0.4108293432641681,3.3416560000000017,5.0929210000000165,neutral
2020-02-24,-1.0298263837364505,3.568356,5.034858500000035,neutral
2020-02-25,-3.316540722082284,19.554743999999957,5.034858500000035,bear
2020-02-26,-3.0302090441039757,64.61710900000008,5.034858500000035,bear
2020-02-27,-0.3678234447465144,103.69280500000009,5.0929210000000165,bear
2020-02-28,-4.491171749598719,191.13162400000013,5.1321930000000044,bear
2020-03-02,-0.4201539444052301,254.1594640000002,5.215773000000002,bear
2020-03-03,4.330655505299394,240.32356100000015,5.342014999999993,neutral
2020-03-04,-2.8632437154226817,234.36474399999997,5.427296500000006,bear
2020-03-05,4.2033040234479095,178.1558640000001,5.528630000000016,neutral
2020-03-06,-3.3241705555200514,122.05098100000018,5.617696000000014,bear
2020-03-09,-1.6531111551940754,68.5684850000001,5.8077700000000245,bear
2020-03-10,-7.80945337188192,121.67868399999989,5.9872100000000135,bear
2020-03-11,5.174488567990372,120.12554099999984,6.062578499999984,neutral
2020-03-12,-4.874835309617919,151.44198899999975,6.157814999999994,bear
2020-03-13,-9.56772124216358,349.13090899999963,6.216542500000006,bear
2020-03-16,8.54862762484381,382.6011649999997,6.252898500000008,neutral
2020-03-17,-10.94237338482103,517.2452689999998,6.2640850000000246,bear
2020-03-18,5.399207838232236,534.6937009999999,6.2640850000000246,neutral
2020-03-19,-5.06329113924051,475.1525089999997,6.2640850000000246,bear
2020-03-20,0.2124999999999962,402.280724,6.2640850000000246,neutral
2020-03-23,-4.868820423267215,346.57000000000016,6.2640850000000246,bear
2020-03-24,-2.556818181818192,392.5784160000002,6.270926500000028,bear
2020-03-25,9.060327427674375,233.80294500000008,6.290434500000028,neutral
2020-03-26,1.4970183014599985,145.752636,6.357207000000022,neutral
2020-03-27,5.838972405689046,173.955041,6.441017000000004,neutral
2020-03-30,-2.9785604900459424,117.89800099999995,6.512750500000003,bear
2020-03-31,3.2475731986425656,147.16668099999993,6.564548499999985,neutral
2020-04-01,-1.4905407987769836,156.96817599999991,6.587814999999988,bear
